date,Bin0,Bin1,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin2,Bin20,Bin21,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin22,Bin23,OPCHum,OPCTemp,OPCTsam,OPCVol,Particulate_Matter_1,Particulate_Matter_10,Particulate_Matter_25
2019-04-23T18:33:00Z,0.5,0.03125,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,15.894,29.342,245,122.609375,0,0.03125,0
2019-04-23T18:34:00Z,0.5,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,15.89,29.342,245,124.125,0.03125,0.09375,0.03125
2019-04-23T18:35:00Z,0.40625,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0.03125,0,0,0,0,0,0,0,0,15.895,29.339,245,130.03125,0,0.0625,0.03125
2019-04-23T18:36:00Z,0.4375,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.903,29.337,245,130.078125,0.03125,0,0.03125
2019-04-23T18:37:00Z,0.40625,0.03125,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0.03125,0,0,0,0,0,0,15.909,29.333,245,131.5625,0,0.125,0.0625
2019-04-23T18:38:00Z,0.5,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.924,29.336,245,130.15625,0,0.03125,0.03125
2019-04-23T18:39:00Z,0.375,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.924,29.331,245,130.140625,0,0,0
2019-04-23T18:40:00Z,0.40625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.925,29.332,245,129.921875,0.03125,0.03125,0.03125
2019-04-23T18:41:00Z,0.46875,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,15.922,29.331,244,127.90625,0.03125,0,0
2019-04-23T18:42:00Z,0.34375,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.934,29.332,245,128.234375,0,0.03125,0
2019-04-23T18:43:00Z,0.46875,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.93,29.332,245,129.609375,0,0.03125,0
2019-04-23T18:44:00Z,0.4375,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.934,29.332,245,129.421875,0,0,0
2019-04-23T18:45:00Z,0.40625,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,15.94,29.331,245,131.3125,0,0,0.03125
2019-04-23T18:46:00Z,0.46875,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,15.928,29.328,245,131.640625,0.03125,0.375,0.0625
2019-04-23T18:47:00Z,0.40625,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.941,29.326,245,132.359375,0.03125,0.6875,0.09375
2019-04-23T18:48:00Z,0.46875,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,15.943,29.327,245,132.546875,0.03125,0.15625,0.09375
2019-04-23T18:49:00Z,0.5,0.03125,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0.03125,0,0,0,0,0.03125,0,0,0,15.949,29.325,245,127.28125,0,0.625,0.15625
2019-04-23T18:50:00Z,0.59375,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.942,29.327,245,125.640625,0,0.09375,0.0625
2019-04-23T18:51:00Z,0.34375,0.03125,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,15.949,29.323,245,129.4375,0.03125,0.125,0.09375
2019-04-23T18:52:00Z,0.46875,0.03125,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,15.953,29.326,245,130.15625,0,0.15625,0.03125
2019-04-23T18:53:00Z,0.421875,0.03125,0,0,0,0,0,0,0,0,0,0,0.015625,0,0,0,0,0,0,0.015625,0,0,0,0,15.953,29.3245,245,130.0859375,0,0.59375,0.09375
2019-04-23T18:54:00Z,0.40625,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,15.947,29.325,245,129.375,0.03125,0.125,0.0625
2019-04-23T18:55:00Z,0.40625,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0.03125,0,0,0,15.952,29.325,245,127.015625,0,0.75,0.125
2019-04-23T18:56:00Z,0.3125,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0.03125,0,0,0,0,0,0,0,0,15.947,29.325,245,127.1875,0.03125,0.15625,0.09375
2019-04-23T18:57:00Z,0.46875,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0.0625,0.03125,0,0,0,0,0,15.954,29.325,245,124.59375,0.03125,0.34375,0.21875
2019-04-23T18:58:00Z,0.375,0.03125,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,15.956,29.326,245,124.21875,0,0.03125,0.03125
2019-04-23T18:59:00Z,0.5,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.03125,0,0,0,0.03125,0,0,0,15.957,29.326,245,124.65625,0.03125,0.53125,0.15625
2019-04-23T19:00:00Z,0.46875,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,15.956,29.323,245,124.59375,0,0.09375,0.0625
2019-04-23T19:01:00Z,0.40625,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,15.957,29.326,245,128.90625,0,0.09375,0.0625
2019-04-23T19:02:00Z,0.40625,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,15.958,29.322,245,134.734375,0.03125,1.9375,0.0625
2019-04-23T19:03:00Z,0.4375,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,15.961,29.322,245,136.109375,0.03125,0.625,0.15625
2019-04-23T19:04:00Z,0.40625,0.03125,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,15.967,29.322,245,130.765625,0,0.34375,0.15625
2019-04-23T19:05:00Z,0.4375,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,15.959,29.323,245,128.96875,0,0.125,0.09375
2019-04-23T19:06:00Z,0.5,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,15.953,29.322,245,128.390625,0.03125,0.40625,0.09375
2019-04-23T19:07:00Z,0.34375,0.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.962,29.322,245,126.40625,0.03125,0.78125,0.09375
2019-04-23T19:08:00Z,0.5,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.03125,0,0,0.03125,0,0,0,0,15.962,29.323,245,122.6875,0.03125,0.25,0.125
2019-04-23T19:09:00Z,0.4375,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,15.972,29.324,245,123.5625,0,0.0625,0.03125
2019-04-23T19:10:00Z,0.4375,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,15.957,29.323,245,125.546875,0.03125,0.09375,0.0625
2019-04-23T19:11:00Z,0.375,0.125,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0.03125,0,0,0,0,0,0,15.975,29.32,244,125.203125,0.03125,0.0625,0.0625
2019-04-23T19:12:00Z,0.40625,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0.03125,0,0,0,0,0,0,0,0,15.969,29.32,245,125.8125,0.03125,0.1875,0.125
2019-04-23T19:13:00Z,0.46875,0.03125,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0.03125,0,0,0,0,0,0,15.966,29.321,245,122.71875,0.03125,0.3125,0.15625
2019-04-23T19:14:00Z,0.34375,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.03125,0.03125,0,0,0,0,0,0,15.972,29.319,245,120.65625,0,0.125,0.0625
2019-04-23T19:15:00Z,0.4375,0.03125,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,15.972,29.32,245,122.796875,0.03125,0.0625,0.0625
2019-04-23T19:16:00Z,0.375,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,15.971,29.319,245,124.140625,0.03125,0.09375,0.09375
2019-04-23T19:17:00Z,0.46875,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,15.974,29.319,245,123.375,0,0.0625,0.0625
2019-04-23T19:18:00Z,0.375,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.98,29.321,245,122.671875,0,0.03125,0.03125
2019-04-23T19:19:00Z,0.46875,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,15.987,29.317,245,124.078125,0.03125,0.09375,0.0625
2019-04-23T19:20:00Z,0.4375,0.09375,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,15.987,29.316,245,124.34375,0.03125,0.125,0.09375
2019-04-23T19:21:00Z,0.46875,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.03125,0,0,0,15.99,29.314,245,119.46875,0.03125,1.21875,0.15625
2019-04-23T19:22:00Z,0.46875,0.03125,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,15.993,29.317,245,119.5625,0,0.40625,0.0625
2019-04-23T19:23:00Z,0.46875,0.03125,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0.03125,0,0,0,0,0,0,0,0,15.992,29.317,245,121.453125,0,0.5,0.125
2019-04-23T19:24:00Z,0.46875,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.03125,0,0.03125,0,0,0,0,0,15.998,29.316,245,120.359375,0.03125,0.1875,0.125
2019-04-23T19:25:00Z,0.4375,0.09375,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0.03125,0,0,0,15.991,29.313,245,118.671875,0,0.8125,0.09375
2019-04-23T19:26:00Z,0.4375,0.125,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.03125,0,0,0,0,0,0,0,15.996,29.314,245,118.328125,0,0.71875,0.0625
2019-04-23T19:27:00Z,0.4375,0.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,16.003,29.313,245,119.5,0.03125,0.40625,0.0625
2019-04-23T19:28:00Z,0.40625,0.0625,0,0,0.03125,0,0,0,0,0,0,0,0.03125,0,0,0,0.03125,0,0,0.03125,0,0,0,0,16.006,29.31,245,121.703125,0.03125,2.0625,0.125
2019-04-23T19:29:00Z,0.53125,0.15625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0.03125,0,0,0,0,0,0,0,0,16.003,29.309,245,124.5,0.03125,0.40625,0.09375
2019-04-23T19:30:00Z,0.5,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.014,29.312,245,129.21875,0,1.03125,0.1875
2019-04-23T19:31:00Z,0.28125,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0.03125,0,0,0,0,16.015,29.311,245,127.015625,0,0.53125,0.15625
2019-04-23T19:32:00Z,0.34375,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,16.009,29.31,245,127.390625,0.03125,0.125,0.0625
2019-04-23T19:33:00Z,0.46875,0.09375,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0.03125,0,0,0,0,0,0,16.011,29.31,245,125.6875,0.03125,0.3125,0.1875
2019-04-23T19:34:00Z,0.4375,0.03125,0,0,0.03125,0,0,0,0,0,0,0,0.03125,0,0,0.03125,0,0,0,0,0,0,0,0,16.016,29.312,245,119.234375,0,1.78125,0.03125
2019-04-23T19:35:00Z,0.40625,0.03125,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0.03125,0,0,0,0,0,16.012,29.312,245,114.40625,0,0.09375,0.0625
2019-04-23T19:36:00Z,0.5625,0.0625,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0.03125,0,0,0,0,0,0,16.013,29.31,245,114.6875,0.03125,0.5,0.125
2019-04-23T19:37:00Z,0.4375,0.09375,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.03125,0,0,0,0,0,0,0,16.017,29.31,245,120.171875,0.03125,1.09375,0.03125
2019-04-23T19:38:00Z,0.34375,0.0625,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,16.024,29.307,245,121.40625,0.03125,0.40625,0.0625
2019-04-23T19:39:00Z,0.375,0.09375,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,16.022,29.308,245,123.96875,0.03125,0.0625,0.0625
2019-04-23T19:40:00Z,0.53125,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0.03125,0,0.03125,0,0,0,16.02,29.307,245,123.421875,0.03125,0.8125,0.21875
2019-04-23T19:41:00Z,0.4375,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,16.026,29.306,245,122.65625,0,0.53125,0.125
2019-04-23T19:42:00Z,0.5,0.0625,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0.03125,0.03125,0.03125,0,0,0,0,0,0,16.024,29.306,245,123.15625,0.0625,0.34375,0.21875
2019-04-23T19:43:00Z,0.375,0.03125,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.03125,0,0.03125,0,0,0,0,0,16.024,29.302,245,123.203125,0,0.28125,0.15625
2019-04-23T19:44:00Z,0.4375,0.09375,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,16.034,29.303,245,127.171875,0,0.65625,0.15625
2019-04-23T19:45:00Z,0.375,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,16.043,29.302,245,128.640625,0,0.28125,0.09375
2019-04-23T19:46:00Z,0.34375,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0.03125,0,0,0,0,16.037,29.303,245,126.515625,0,0.25,0.0625
2019-04-23T19:47:00Z,0.5,0.03125,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.03125,0.03125,0,0,0,0,0,0,16.044,29.304,245,127.953125,0.03125,0.125,0.09375
2019-04-23T19:48:00Z,0.46875,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0.03125,0,0,0,0,0,0,16.046,29.3,245,130.53125,0,0.0625,0.0625
2019-04-23T19:49:00Z,0.375,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0.03125,0,0,0,0,0,16.047,29.303,245,133.203125,0.03125,0.8125,0.25
2019-04-23T19:50:00Z,0.5,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0.03125,0,0,16.053,29.301,245,128,0,1.0625,0.15625
2019-04-23T19:51:00Z,0.46875,0.03125,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0.03125,0,0,0,0,0,0,16.052,29.302,245,124.75,0,0.0625,0.03125
2019-04-23T19:52:00Z,0.5,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,16.058,29.302,245,126.46875,0,0.125,0.0625
2019-04-23T19:53:00Z,0.40625,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,16.057,29.301,245,128.9375,0,0.1875,0.125
2019-04-23T19:54:00Z,0.46875,0.03125,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.03125,0,0,0,0,0,0,0,16.052,29.299,245,128.328125,0,0.15625,0.09375
2019-04-23T19:55:00Z,0.5625,0.09375,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0.03125,0,0,0,0,0,0,0,0,16.06,29.3,245,125.796875,0.03125,0.25,0.09375
2019-04-23T19:56:00Z,0.4375,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.068,29.298,245,124.265625,0,0.03125,0.0625
2019-04-23T19:57:00Z,0.40625,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.03125,0,0.03125,0,0,0,0,0,16.063,29.293,245,123.46875,0.03125,1.3125,0.1875
2019-04-23T19:58:00Z,0.5,0.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0.03125,0,0,0,0,0,0,0,16.071,29.293,245,122.921875,0.03125,0.09375,0.0625
2019-04-23T19:59:00Z,0.53125,0.03125,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.03125,0,0,0,0.03125,0,0,0,16.085,29.291,245,121.21875,0,0.4375,0.09375
2019-04-23T20:00:00Z,0.4375,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0.03125,0,0,0,0,0,0,0,0,16.086,29.289,245,120.25,0.03125,0.15625,0.09375
2019-04-23T20:01:00Z,0.625,0.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,16.07,29.289,245,118.140625,0.03125,1.15625,0.0625
2019-04-23T20:02:00Z,0.59375,0.09375,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.03125,0.03125,0,0,0.03125,0,0,0,16.081,29.287,245,123.8125,0.03125,0.5,0.125
2019-04-23T20:03:00Z,0.46875,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0.03125,0,0,0,0,0,0,16.083,29.288,245,126.59375,0.03125,0.5625,0.125
2019-04-23T20:04:00Z,0.5,0.09375,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,16.079,29.288,245,126.75,0.03125,0.53125,0.09375
2019-04-23T20:05:00Z,0.4375,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0.03125,0,0,0,0,0,0,0,0,16.086,29.289,245,125.15625,0.03125,0.21875,0.09375
2019-04-23T20:06:00Z,0.59375,0.09375,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0.03125,0,0.03125,0,0,0,0,0,0,16.086,29.291,245,123.328125,0.03125,0.625,0.1875
2019-04-23T20:07:00Z,0.59375,0.03125,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0.03125,0,0,0,0,0,0,0,0,16.096,29.29,245,125.09375,0,0.125,0.09375
2019-04-23T20:08:00Z,0.5,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,16.083,29.289,245,125.375,0.03125,0.46875,0.09375
2019-04-23T20:09:00Z,0.5,0.03125,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,16.086,29.289,245,128.671875,0,0.09375,0.0625
2019-04-23T20:10:00Z,0.4375,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,16.095,29.288,245,129.59375,0,0.0625,0.03125
2019-04-23T20:11:00Z,0.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,16.091,29.288,245,131.640625,0.03125,0.3125,0.15625
2019-04-23T20:12:00Z,0.59375,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0.03125,0,0,0,0,16.091,29.288,245,130.671875,0,0.34375,0.125
2019-04-23T20:13:00Z,0.5625,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.088,29.287,245,127.34375,0.03125,0.21875,0.125
2019-04-23T20:14:00Z,0.5625,0.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,16.088,29.287,245,122.828125,0.03125,0.78125,0.09375
2019-04-23T20:15:00Z,0.5625,0.0625,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0.03125,0,0,0,0,0,16.101,29.286,245,123.484375,0,0.21875,0.125
2019-04-23T20:16:00Z,0.53125,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,16.093,29.287,245,124.328125,0.03125,0.3125,0.125
2019-04-23T20:17:00Z,0.59375,0.09375,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.03125,0,0,0,0,0,0,0,16.097,29.287,245,125.6875,0.03125,0.125,0.125
2019-04-23T20:18:00Z,0.5625,0.125,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0.03125,0,0,0,0,0,0,16.09,29.289,245,121.984375,0.03125,0.0625,0.0625
2019-04-23T20:19:00Z,0.4375,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,16.088,29.292,245,123.25,0,0,0.03125
2019-04-23T20:20:00Z,0.40625,0.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0.03125,0,0,0,0,16.083,29.294,245,125.4375,0.03125,0.5,0.21875
2019-04-23T20:21:00Z,0.53125,0.03125,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0.03125,0,0,0,0,0,0,16.088,29.292,245,128.953125,0.03125,0.09375,0.09375
2019-04-23T20:22:00Z,0.53125,0.03125,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,16.075,29.293,245,130.078125,0.03125,0.125,0.09375
2019-04-23T20:23:00Z,0.625,0.03125,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0.03125,0,0,0,0,0,0,0,0,16.085,29.293,245,129.46875,0,0.21875,0.125
2019-04-23T20:24:00Z,0.5625,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0.03125,0,0,0,0,0,0,0,0,16.091,29.29,245,132.140625,0,0.09375,0.0625
2019-04-23T20:25:00Z,0.4375,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0.03125,0.03125,0,0,0,0,0,16.079,29.289,245,132.203125,0.03125,0.1875,0.125
2019-04-23T20:26:00Z,0.375,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.076,29.289,245,130.984375,0,0.0625,0.03125
2019-04-23T20:27:00Z,0.40625,0.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.078,29.289,244,128.375,0.03125,0.375,0.0625
2019-04-23T20:28:00Z,0.625,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,16.079,29.29,245,128.8125,0.03125,0.03125,0.03125
2019-04-23T20:29:00Z,0.4375,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.084,29.291,245,130.546875,0,0.4375,0.09375
2019-04-23T20:30:00Z,0.40625,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,16.092,29.29,245,130.625,0,0.09375,0.0625
2019-04-23T20:31:00Z,0.59375,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0.03125,0,0,0,0,0,0,16.087,29.288,245,131.078125,0,0.84375,0.125
2019-04-23T20:32:00Z,0.59375,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0.03125,0,0,0,0,0,0,16.09,29.288,245,131.078125,0.03125,0.0625,0.0625
2019-04-23T20:33:00Z,0.515625,0.0625,0,0,0,0,0,0,0,0,0,0,0.015625,0,0,0,0,0.03125,0.015625,0,0,0,0,0,16.0885,29.285,245,130.328125,0.015625,0.265625,0.09375
2019-04-23T20:34:00Z,0.40625,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.03125,0.03125,0,0,0,0,0,0,16.082,29.286,245,127.4375,0.03125,0.125,0.09375
2019-04-23T20:35:00Z,0.5,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.03125,0.03125,0,0,0,0,0,0,16.09,29.286,245,125.203125,0,0.5625,0.1875
2019-04-23T20:36:00Z,0.5625,0.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.081,29.286,245,119.703125,0.03125,0.03125,0.03125
2019-04-23T20:37:00Z,0.59375,0.0625,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.03125,0,0,0.03125,0,0,0,0,16.082,29.283,245,117.984375,0.0625,0.28125,0.15625
2019-04-23T20:38:00Z,0.46875,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.03125,0,0,0,0,0,0,0,16.084,29.283,245,119.9375,0.03125,0.03125,0.03125
2019-04-23T20:39:00Z,0.4375,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0.03125,0,0,0,0,0,0,16.097,29.283,245,120.15625,0.03125,0.28125,0.15625
2019-04-23T20:40:00Z,0.5,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,16.085,29.281,245,121.890625,0.03125,0.03125,0.03125
2019-04-23T20:41:00Z,0.5625,0.09375,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0.03125,0.03125,0.03125,0,0,0,0,0,0,16.088,29.28,245,119.015625,0,0.125,0.09375
2019-04-23T20:42:00Z,0.5625,0.03125,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0.03125,0,0,0,0,0,0,0,0,16.089,29.277,245,119.0625,0,0.21875,0.0625
2019-04-23T20:43:00Z,0.59375,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0.03125,0,0,16.092,29.275,245,122.71875,0,0.71875,0.03125
2019-04-23T20:44:00Z,0.53125,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0.03125,0.03125,0,0,0,0,0,0,0,16.085,29.279,245,122.09375,0.03125,0.4375,0.125
2019-04-23T20:45:00Z,0.4375,0.125,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.03125,0,0,0,0,0,0,0,16.091,29.279,245,123.328125,0.03125,0.03125,0.03125
2019-04-23T20:46:00Z,0.375,0.09375,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0.03125,0,0,0,0,0,0,16.089,29.276,245,125.34375,0.03125,0.15625,0.09375
2019-04-23T20:47:00Z,0.5,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,16.096,29.277,245,126.390625,0,0.03125,0.03125
2019-04-23T20:48:00Z,0.5,0.125,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0.03125,0,0,0,0,0,0,0,0,16.095,29.272,245,126.109375,0.03125,0.125,0.09375
