date,Bin00,Bin00_counts_ml,Bin01,Bin02,Bin03,Bin04,Bin05,Bin06,Bin07,Bin08,Bin09,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,MeanToFBin1(us),MeanToFBin3(us),MeanToFBin5(us),MeanToFBin7(us),Count/s,SamplingPeriod(s),SFR(ml/s),Temperature(C),RelativeHumidity(%),#RejectGlitch,#RejectLongTOF,#RejectRatio,#RejectOutOfRange,FanRevCount,LaserStatus,PM1(ug/m3),PM2.5(ug/m3),PM10(ug/m3),RollMean_PM1,RollMean_PM2.5,RollMean_PM10
4/23/2019 18:10,1.603,0.307088123,0.601,0,0,0,0,0,0.401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.67,0,0,12,2.605,4.99,5.22,31.4,27.2,0,0,603,1,0,607,0.02,0.34,1.57,0.04,0.14,0.56
4/23/2019 18:10,2.004,0.381714286,0.401,0.401,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33,0,9.33,0,3.006,4.99,5.25,31.4,27.2,1,0,556,0,0,607,0.04,0.15,0.19,0.04,0.14,0.56
4/23/2019 18:10,3.407,0.647718631,0.601,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8.33,0,0,4.409,4.99,5.26,31.4,27.2,1,0,559,1,0,607,0.05,0.07,0.07,0.04,0.13,0.56
4/23/2019 18:11,2.806,0.533460076,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,3.206,4.99,5.26,31.4,27.2,2,0,583,2,0,607,0.03,0.03,0.03,0.04,0.13,0.55
4/23/2019 18:11,4.409,0.838212928,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,4.609,4.99,5.26,31.4,27.2,3,0,545,1,0,607,0.03,0.03,0.03,0.04,0.12,0.54
4/23/2019 18:11,2.204,0.419011407,0,0.401,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.806,4.99,5.26,31.4,27.2,4,0,539,1,0,608,0.04,0.09,0.1,0.04,0.12,0.43
4/23/2019 18:11,1.403,0.265217391,0.802,0.401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.67,0,0,0,2.605,4.99,5.29,31.4,27.2,2,0,549,1,0,607,0.04,0.04,0.04,0.04,0.12,0.43
4/23/2019 18:11,2.806,0.526454034,0.401,0,0,0.401,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33,0,0,0,3.808,4.99,5.33,31.4,27.2,2,0,551,0,0,607,0.04,0.25,1.79,0.04,0.12,0.49
4/23/2019 18:11,2.204,0.415849057,1.002,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,9.33,0,0,3.607,4.99,5.3,31.4,27.2,0,0,540,0,0,607,0.05,0.07,0.07,0.04,0.13,0.49
4/23/2019 18:12,3.607,0.680566038,0,0,0,0.601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.208,4.99,5.3,31.4,27.2,2,0,557,3,0,607,0.05,0.2,0.22,0.04,0.12,0.32
4/23/2019 18:12,2.806,0.529433962,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.006,4.99,5.3,31.4,27.2,3,0,552,0,0,607,0.02,0.17,0.36,0.04,0.12,0.32
4/23/2019 18:12,2.004,0.376691729,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33,0,0,0,2.405,4.99,5.32,31.4,27.2,2,0,541,1,0,609,0.02,0.03,0.03,0.04,0.12,0.32
4/23/2019 18:12,3.808,0.721212121,0.401,0,0.2,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13.33,0,0,4.609,4.99,5.28,31.4,27.2,1,0,563,0,0,607,0.04,0.17,1.71,0.04,0.13,0.38
4/23/2019 18:12,4.81,0.971717172,0.401,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.33,8.33,0,0,5.411,4.99,4.95,31.4,27.2,1,0,544,3,0,608,0.05,0.07,0.07,0.04,0.13,0.38
4/23/2019 18:12,2.405,0.482931727,0.401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.67,0,0,0,2.806,4.99,4.98,31.4,27.2,2,0,559,0,0,608,0.02,0.02,0.02,0.04,0.13,0.38
4/23/2019 18:13,4.208,0.84497992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.208,4.99,4.98,31.4,27.2,4,0,558,2,0,608,0.03,0.03,0.03,0.04,0.13,0.38
4/23/2019 18:13,1.804,0.362248996,0.601,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,2.806,4.99,4.98,31.4,27.1,6,0,550,0,0,608,0.03,0.2,0.4,0.04,0.13,0.38
4/23/2019 18:13,1.403,0.279482072,0.601,0,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.67,11.33,10,0,2.605,4.99,5.02,31.4,27.2,1,0,552,1,0,608,0.05,0.22,0.28,0.04,0.13,0.39
4/23/2019 18:13,3.206,0.638645418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.206,4.99,5.02,31.4,27.2,0,0,514,2,0,608,0.02,0.02,0.02,0.04,0.13,0.39
4/23/2019 18:13,4.208,0.831620553,0.2,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33,0,0,0,4.81,4.99,5.06,31.4,27.2,1,0,533,0,0,608,0.04,0.07,5.16,0.04,0.13,0.55
4/23/2019 18:13,3.006,0.589411765,0.401,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33,0,0,0,3.607,4.99,5.1,31.4,27.2,3,0,562,0,0,607,0.03,0.04,0.04,0.04,0.12,0.52
4/23/2019 18:14,2.204,0.434714004,0.2,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.67,0,0,0,2.806,4.99,5.07,31.4,27.2,1,0,556,1,0,608,0.03,0.24,0.44,0.04,0.12,0.52
4/23/2019 18:14,1.804,0.354420432,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33,0,0,0,2.004,4.99,5.09,31.4,27.2,1,0,546,2,0,609,0.02,0.02,0.02,0.04,0.12,0.51
4/23/2019 18:14,2.605,0.509784736,0.2,0.2,0,0,0,0.401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3.407,4.99,5.11,31.4,27.2,4,0,552,1,0,608,0.03,0.35,0.74,0.04,0.12,0.53
4/23/2019 18:14,4.008,0.784344423,0,0.2,0,0.401,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.67,0,4.81,4.99,5.11,31.4,27.2,1,0,539,1,0,608,0.06,0.27,0.33,0.04,0.13,0.48
4/23/2019 18:14,2.204,0.42962963,0.2,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33,0,0,0,2.806,4.99,5.13,31.4,27.2,0,0,567,1,0,609,0.03,0.19,0.38,0.04,0.12,0.48
4/23/2019 18:14,1.804,0.35165692,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,2.405,4.99,5.13,31.4,27.2,2,0,572,1,0,608,0.02,0.07,8.7,0.04,0.12,0.77
4/23/2019 18:15,2.204,0.427961165,0.802,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3.206,4.99,5.15,31.4,27.2,1,0,539,1,0,609,0.04,0.04,0.04,0.04,0.12,0.77
4/23/2019 18:15,2.405,0.472495088,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.33,0,0,0,2.806,4.99,5.09,31.4,27.2,3,0,565,1,0,608,0.03,0.03,0.03,0.04,0.12,0.77
4/23/2019 18:15,2.405,0.466085271,0.802,0.401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33,0,0,0,3.607,4.99,5.16,31.4,27.2,2,0,580,1,0,608,0.04,0.05,0.05,0.04,0.12,0.77
4/23/2019 18:15,3.206,0.621317829,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,10.67,0,3.607,4.99,5.16,31.4,27.2,1,0,548,0,0,609,0.03,0.13,4.13,0.04,0.11,0.85
4/23/2019 18:15,1.804,0.349612403,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.004,4.99,5.16,31.4,27.1,1,0,575,1,0,609,0.01,0.13,1.7,0.03,0.11,0.9
4/23/2019 18:15,1.603,0.314313725,0.401,0.2,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.67,0,0,16.67,2.605,4.99,5.1,31.4,27.1,3,0,534,0,0,609,0.04,0.25,0.89,0.03,0.12,0.93
4/23/2019 18:16,2.204,0.42962963,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2.605,4.99,5.13,31.4,27.2,5,0,548,1,0,608,0.03,0.03,0.03,0.03,0.12,0.93
4/23/2019 18:16,3.607,0.697678917,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33,0,0,0,3.808,4.99,5.17,31.4,27.2,2,0,500,1,0,609,0.03,0.03,0.03,0.03,0.12,0.93
4/23/2019 18:16,4.008,0.776744186,0.401,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,4.81,4.99,5.16,31.4,27.1,3,0,522,1,0,609,0.04,0.09,7.16,0.03,0.12,1.16
4/23/2019 18:16,4.208,0.803053435,0.601,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,13.67,0,5.01,4.99,5.24,31.4,27.1,2,0,563,0,0,608,0.04,0.14,0.19,0.03,0.12,1.17
4/23/2019 18:16,3.006,0.587109375,0.802,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.67,8,0,0,4.008,4.99,5.12,31.4,27.1,2,0,511,1,0,608,0.04,0.06,0.06,0.03,0.11,1.11
4/23/2019 18:16,2.605,0.507797271,0.2,0.401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.67,0,0,0,3.206,4.99,5.13,31.4,27.1,2,0,540,1,0,609,0.04,0.04,0.04,0.03,0.11,1.11
4/23/2019 18:17,3.407,0.665429688,0.601,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,11.33,0,4.409,4.99,5.12,31.4,27.1,2,0,521,0,0,608,0.04,0.3,0.54,0.03,0.12,1.12
4/23/2019 18:17,2.004,0.393713163,0.2,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,0,2.605,4.99,5.09,31.4,27.1,4,0,528,1,0,608,0.03,0.2,0.4,0.03,0.12,1.12
4/23/2019 18:17,3.206,0.629862475,0,0.401,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.67,0,0,3.808,4.99,5.09,31.4,27.1,3,0,531,2,0,609,0.05,0.07,0.07,0.03,0.12,1.12
4/23/2019 18:17,1.804,0.354420432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.804,4.99,5.09,31.4,27.1,2,0,498,0,0,608,0.01,0.01,0.01,0.03,0.11,1.07
4/23/2019 18:17,2.204,0.428793774,0.601,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33,0,0,0,3.006,4.99,5.14,31.4,27.2,4,0,527,0,0,608,0.03,0.04,0.04,0.03,0.11,1.07
4/23/2019 18:17,2.004,0.389883268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.004,4.99,5.14,31.4,27.1,0,0,520,2,0,608,0.01,0.01,0.01,0.03,0.11,1.07
4/23/2019 18:18,2.405,0.467898833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.405,4.99,5.14,31.4,27.2,0,0,550,0,0,609,0.02,0.02,0.02,0.03,0.11,1.07
4/23/2019 18:18,2.405,0.460727969,0.401,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33,0,0,0,3.006,4.99,5.22,31.4,27.2,1,0,540,0,0,609,0.03,0.03,0.03,0.03,0.11,1.05
4/23/2019 18:18,3.206,0.616538462,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3.607,4.99,5.2,31.4,27.2,1,0,499,0,0,608,0.03,0.04,0.04,0.03,0.1,1.04
4/23/2019 18:18,2.806,0.532447818,0.802,0.401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33,0,0,0,4.008,4.99,5.27,31.4,27.2,1,0,521,0,0,609,0.05,0.05,0.05,0.03,0.1,1.05
4/23/2019 18:18,2.204,0.418216319,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.405,4.99,5.27,31.4,27.2,4,0,560,3,0,608,0.02,0.03,0.03,0.03,0.1,0.87
4/23/2019 18:18,3.808,0.719848771,0.2,0.401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4.409,4.99,5.29,31.4,27.2,3,0,521,1,0,609,0.04,0.05,0.05,0.03,0.1,0.88
4/23/2019 18:19,2.204,0.414285714,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,13.33,0,2.605,4.99,5.32,31.4,27.1,0,0,536,1,0,608,0.02,0.12,0.17,0.03,0.1,0.87
4/23/2019 18:19,3.607,0.678007519,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.808,4.99,5.32,31.4,27.2,5,0,530,0,0,609,0.03,0.03,0.03,0.03,0.1,0.87
4/23/2019 18:19,2.806,0.523507463,0.401,0.401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3.607,4.99,5.36,31.4,27.1,2,0,556,0,0,609,0.04,0.05,0.05,0.03,0.09,0.84
4/23/2019 18:19,3.206,0.590423573,0.601,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4.008,4.99,5.43,31.4,27.2,1,0,541,1,0,608,0.04,0.09,0.09,0.03,0.08,0.84
4/23/2019 18:19,2.806,0.511111111,0.802,0.2,0,0,0,0.401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33,0,0,0,4.208,4.99,5.49,31.4,27.1,0,0,546,0,0,608,0.04,0.33,0.7,0.03,0.09,0.85
4/23/2019 18:19,3.206,0.580797101,0.401,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33,0,0,0,3.808,4.99,5.52,31.4,27.1,2,0,540,2,0,608,0.03,0.17,0.35,0.03,0.09,0.57
4/23/2019 18:20,3.006,0.540647482,0.401,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11.67,0,3.607,4.99,5.56,31.4,27.1,2,0,547,0,0,608,0.03,0.13,0.17,0.03,0.09,0.57
4/23/2019 18:20,2.004,0.35658363,0.401,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,2.806,4.99,5.62,31.4,27.2,2,0,531,1,0,609,0.03,0.22,0.4,0.03,0.1,0.58
4/23/2019 18:20,1.804,0.33040293,0.802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.67,0,0,0,2.605,4.99,5.46,31.4,27.1,5,0,521,1,0,608,0.02,0.02,0.02,0.03,0.1,0.58
4/23/2019 18:20,4.008,0.730054645,0.401,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33,0,0,0,4.609,4.99,5.49,31.4,27.2,3,0,515,1,0,609,0.03,0.18,0.36,0.03,0.1,0.46
4/23/2019 18:20,3.407,0.620582878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.407,4.99,5.49,31.4,27.1,3,0,568,2,0,609,0.02,0.02,0.02,0.03,0.1,0.4
4/23/2019 18:20,2.806,0.515808824,0.601,0,0,0.2,0.2,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67,0,9.33,0,4.008,4.99,5.44,31.4,27.1,1,0,553,1,0,608,0.04,0.21,4.99,0.03,0.09,0.54
4/23/2019 18:21,2.806,0.515808824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.806,4.99,5.44,31.4,27.2,0,0,570,2,0,609,0.02,0.02,0.02,0.03,0.09,0.54
4/23/2019 18:21,4.609,0.85194085,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.33,0,0,0,5.01,4.99,5.41,31.4,27.1,2,0,502,2,0,608,0.04,0.09,0.1,0.03,0.1,0.54
4/23/2019 18:21,1.603,0.295756458,0.2,1.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.67,0,0,0,2.806,4.99,5.42,31.4,27.1,1,0,517,5,0,609,0.05,0.07,0.07,0.03,0.09,0.3
4/23/2019 18:21,3.607,0.689674952,0.802,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.33,0,0,0,4.609,4.99,5.23,31.4,27.1,1,0,523,1,0,607,0.04,0.19,0.38,0.03,0.1,0.31
4/23/2019 18:21,3.206,0.610666667,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33,0,0,0,3.607,4.99,5.25,31.4,27.1,0,0,537,2,0,609,0.03,0.08,0.09,0.03,0.1,0.31
4/23/2019 18:21,2.605,0.495247148,0.601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,8,0,0,0,3.407,4.99,5.26,31.4,27.2,0,0,540,1,0,608,0.03,0.03,0.71,0.03,0.1,0.33
4/23/2019 18:22,3.206,0.606049149,0.601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.67,0,0,0,3.808,4.99,5.29,31.4,27.1,2,0,514,1,0,608,0.03,0.03,0.03,0.03,0.09,0.32
4/23/2019 18:22,2.605,0.500961538,0.2,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.33,0,0,0,3.206,4.99,5.2,31.4,27.2,4,0,529,1,0,608,0.03,0.19,0.38,0.03,0.09,0.32
4/23/2019 18:22,2.806,0.546978558,0.601,0.401,0.2,0.2,0.401,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.33,9.67,11,0,4.81,4.99,5.13,31.4,27.1,2,0,543,0,0,608,0.08,0.52,0.81,0.03,0.1,0.34
4/23/2019 18:22,4.409,0.847884615,0.601,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12.67,0,5.21,4.99,5.2,31.4,27.1,0,0,542,0,0,608,0.05,0.15,0.19,0.03,0.11,0.35
4/23/2019 18:22,3.407,0.653934741,0.601,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4.208,4.99,5.21,31.4,27.2,0,0,522,0,0,607,0.04,0.04,0.04,0.03,0.11,0.35
4/23/2019 18:22,3.808,0.735135135,0.601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67,0,0,0,4.409,4.99,5.18,31.4,27.1,2,0,525,1,0,608,0.03,0.04,0.04,0.03,0.11,0.35
4/23/2019 18:23,2.806,0.542746615,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3.006,4.99,5.17,31.4,27.1,2,0,545,0,0,609,0.02,0.02,0.02,0.03,0.11,0.35
4/23/2019 18:23,2.204,0.427131783,0.2,0.401,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67,0,0,0,3.006,4.99,5.16,31.4,27.2,1,0,534,1,0,608,0.04,0.1,0.11,0.04,0.11,0.35
4/23/2019 18:23,3.206,0.637375746,0.401,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.33,0,0,0,3.808,4.99,5.03,31.3,27.1,3,0,525,2,0,608,0.04,0.04,0.04,0.04,0.11,0.35
4/23/2019 18:23,2.204,0.438170974,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.405,4.99,5.03,31.4,27.1,1,0,529,1,0,609,0.02,0.03,0.03,0.03,0.11,0.35
4/23/2019 18:23,3.006,0.597614314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.006,4.99,5.03,31.4,27.2,3,0,513,2,0,607,0.02,0.02,0.02,0.03,0.11,0.35
4/23/2019 18:23,2.405,0.478131213,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.605,4.99,5.03,31.4,27.2,2,0,532,1,0,607,0.02,0.03,0.03,0.03,0.11,0.35
4/23/2019 18:24,2.605,0.51996008,0.401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3.006,4.99,5.01,31.4,27.1,0,0,524,0,0,609,0.02,0.03,0.03,0.03,0.1,0.34
4/23/2019 18:24,3.006,0.609736308,0.802,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,9.33,0,0,0,4.409,4.99,4.93,31.4,27.1,1,0,542,1,0,608,0.05,0.11,6.81,0.03,0.11,0.57
4/23/2019 18:24,3.206,0.6437751,1.202,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4.81,4.99,4.98,31.4,27.1,0,0,528,0,0,608,0.05,0.22,0.42,0.04,0.11,0.58
4/23/2019 18:24,3.607,0.724297189,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3.808,4.99,4.98,31.4,27.2,3,0,533,2,0,607,0.04,0.05,0.06,0.04,0.11,0.58
4/23/2019 18:24,2.605,0.51996008,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,2.806,4.99,5.01,31.4,27.2,2,0,542,0,0,608,0.02,0.02,0.02,0.03,0.1,0.56
4/23/2019 18:24,2.605,0.515841584,0.601,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.67,0,12.33,0,3.607,4.99,5.05,31.4,27.1,5,0,554,2,0,608,0.04,0.15,0.2,0.03,0.1,0.55
4/23/2019 18:25,3.607,0.71996008,0.401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.33,0,0,0,4.008,4.99,5.01,31.4,27.1,3,0,515,0,0,607,0.03,0.03,0.03,0.03,0.1,0.55
4/23/2019 18:25,3.206,0.633596838,0.401,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12.33,0,3.808,4.99,5.06,31.4,27.1,4,0,526,0,0,609,0.03,0.14,0.19,0.04,0.1,0.54
4/23/2019 18:25,2.004,0.395266272,0.2,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.67,0,10,0,2.605,4.99,5.07,31.4,27.2,1,0,521,0,0,607,0.03,0.14,0.18,0.04,0.1,0.55
4/23/2019 18:25,2.806,0.548046875,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3.006,4.99,5.12,31.4,27.1,2,0,536,1,0,608,0.02,0.02,0.02,0.03,0.09,0.54
4/23/2019 18:25,3.808,0.742300195,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.67,0,0,0,4.008,4.99,5.13,31.4,27.1,2,0,536,0,0,608,0.03,0.03,0.03,0.04,0.09,0.54
4/23/2019 18:25,2.405,0.466085271,0.601,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.67,0,0,0,3.407,4.99,5.16,31.4,27.1,0,0,532,1,0,608,0.04,0.1,0.1,0.04,0.09,0.37
4/23/2019 18:26,2.605,0.504844961,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,2.806,4.99,5.16,31.4,27.1,2,0,519,0,0,607,0.02,0.02,0.02,0.04,0.09,0.37
4/23/2019 18:26,2.405,0.461612284,0.601,0.401,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33,0,0,0,3.607,4.99,5.21,31.4,27.1,1,0,537,1,0,608,0.05,0.11,0.11,0.04,0.09,0.37
4/23/2019 18:26,2.605,0.495247148,0.802,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.67,0,0,0,3.607,4.99,5.26,31.4,27.1,2,0,543,3,0,608,0.04,0.09,0.1,0.04,0.09,0.37
4/23/2019 18:26,2.405,0.459847036,0.2,0.2,0.401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.33,8.67,0,0,3.206,4.99,5.23,31.4,27.1,1,0,534,0,0,608,0.05,0.09,0.09,0.04,0.09,0.36
4/23/2019 18:26,3.407,0.651434034,0,0.401,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.008,4.99,5.23,31.4,27.1,3,0,520,2,0,607,0.04,0.2,0.39,0.04,0.09,0.37
4/23/2019 18:26,2.806,0.53447619,0.401,0,0,0.2,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.67,0,0,0,3.607,4.99,5.25,31.4,27.1,2,0,516,2,0,607,0.03,0.14,3.18,0.04,0.1,0.46
4/23/2019 18:27,3.206,0.610666667,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.407,4.99,5.25,31.4,27.1,0,0,524,1,0,607,0.03,0.08,0.09,0.04,0.1,0.46
