File name:	 C:\Program Files\Grimm\DustMonitor\data\190426 Blg 100_107.txt,Factor C = ---,Mode: Count (particle/litre),Sample interval: 1 minute,Calculation: Accumulative
Date/time,>0.30 µm,>0.40 µm,>0.50 µm,>0.65 µm,>0.80 µm,>1.0 µm,>1.6 µm,>2.0 µm,>3.0 µm,>4.0 µm,>5.0 µm,>7.5 µm,>10.0 µm,>15.0 µm,>20.0 µm
26/04/2019 16.26.00,1815,0,435,0,190,0,85,0,50,0,35,0,20,0,11,0,3,0,2,0,2,0,2,0,1,0,1,0,0,0
26/04/2019 16.27.00,1840,0,420,0,160,0,60,0,35,0,30,0,25,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 16.28.00,1610,0,405,0,120,0,55,0,40,0,35,0,30,0,13,0,3,0,2,0,2,0,1,0,1,0,0,0,0,0
26/04/2019 16.29.00,1690,0,370,0,120,0,50,0,40,0,40,0,15,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 16.30.00,1615,0,350,0,160,0,70,0,50,0,40,0,35,0,16,0,3,0,1,0,1,0,1,0,1,0,0,0,0,0
26/04/2019 16.31.00,1645,0,310,0,130,0,65,0,45,0,35,0,30,0,19,0,8,0,6,0,3,0,1,0,1,0,1,0,0,0
26/04/2019 16.32.00,1520,0,445,0,170,0,80,0,55,0,50,0,40,0,17,0,7,0,7,0,2,0,2,0,1,0,0,0,0,0
26/04/2019 16.33.00,1565,0,330,0,120,0,40,0,30,0,25,0,15,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 16.34.00,1565,0,365,0,120,0,50,0,40,0,30,0,15,0,11,0,4,0,2,0,2,0,1,0,1,0,1,0,0,0
26/04/2019 16.35.00,1405,0,405,0,165,0,95,0,85,0,75,0,55,0,30,0,8,0,7,0,5,0,5,0,3,0,1,0,0,0
26/04/2019 16.36.00,1480,0,460,0,190,0,100,0,80,0,60,0,45,0,24,0,6,0,4,0,4,0,3,0,1,0,0,0,0,0
26/04/2019 16.37.00,1340,0,420,0,195,0,105,0,65,0,60,0,45,0,31,0,16,0,13,0,8,0,6,0,4,0,3,0,1,0
26/04/2019 16.38.00,1435,0,510,0,250,0,145,0,130,0,120,0,90,0,53,0,29,0,20,0,17,0,14,0,7,0,1,0,0,0
26/04/2019 16.39.00,1395,0,305,0,130,0,80,0,55,0,50,0,35,0,20,0,7,0,6,0,5,0,2,0,1,0,1,0,0,0
26/04/2019 16.40.00,1365,0,395,0,215,0,120,0,100,0,100,0,75,0,48,0,18,0,16,0,8,0,3,0,0,0,0,0,0,0
26/04/2019 16.41.00,1120,0,285,0,140,0,80,0,50,0,45,0,40,0,22,0,12,0,9,0,8,0,7,0,5,0,1,0,0,0
26/04/2019 16.42.00,1140,0,310,0,115,0,55,0,45,0,45,0,40,0,21,0,4,0,2,0,2,0,1,0,1,0,0,0,0,0
26/04/2019 16.43.00,1190,0,340,0,155,0,115,0,95,0,85,0,65,0,36,0,13,0,11,0,5,0,2,0,1,0,0,0,0,0
26/04/2019 16.44.00,1330,0,330,0,140,0,80,0,70,0,60,0,50,0,34,0,12,0,8,0,6,0,3,0,3,0,0,0,0,0
26/04/2019 16.45.00,1240,0,320,0,120,0,70,0,55,0,55,0,50,0,31,0,15,0,14,0,11,0,6,0,6,0,3,0,0,0
26/04/2019 16.46.00,1160,0,330,0,150,0,105,0,95,0,90,0,70,0,37,0,12,0,10,0,8,0,7,0,3,0,0,0,0,0
26/04/2019 16.47.00,1050,0,330,0,145,0,65,0,45,0,30,0,15,0,13,0,8,0,6,0,5,0,4,0,2,0,0,0,0,0
26/04/2019 16.48.00,1260,0,340,0,150,0,95,0,70,0,55,0,50,0,29,0,20,0,16,0,13,0,9,0,9,0,2,0,1,0
26/04/2019 16.49.00,1245,0,350,0,170,0,105,0,95,0,70,0,55,0,33,0,11,0,10,0,6,0,4,0,2,0,1,0,0,0
26/04/2019 16.50.00,1190,0,295,0,100,0,40,0,40,0,35,0,25,0,13,0,9,0,6,0,6,0,2,0,1,0,0,0,0,0
26/04/2019 16.51.00,1360,0,330,0,115,0,55,0,40,0,35,0,30,0,20,0,10,0,8,0,5,0,2,0,1,0,0,0,0,0
26/04/2019 16.52.00,1495,0,460,0,210,0,125,0,110,0,85,0,60,0,36,0,10,0,8,0,6,0,4,0,4,0,0,0,0,0
26/04/2019 16.53.00,1565,0,395,0,150,0,85,0,60,0,55,0,35,0,23,0,7,0,3,0,3,0,2,0,1,0,0,0,0,0
26/04/2019 16.54.00,1645,0,380,0,180,0,55,0,45,0,40,0,5,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 16.55.00,1565,0,370,0,125,0,45,0,35,0,30,0,25,0,12,0,6,0,4,0,2,0,1,0,1,0,0,0,0,0
26/04/2019 16.56.00,1530,0,370,0,155,0,95,0,70,0,55,0,35,0,17,0,4,0,3,0,3,0,2,0,1,0,0,0,0,0
26/04/2019 16.57.00,1345,0,345,0,115,0,45,0,30,0,30,0,25,0,11,0,4,0,3,0,2,0,1,0,0,0,0,0,0,0
26/04/2019 16.58.00,1370,0,250,0,85,0,25,0,10,0,5,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 16.59.00,1240,0,285,0,110,0,40,0,35,0,35,0,20,0,9,0,5,0,5,0,2,0,0,0,0,0,0,0,0,0
26/04/2019 17.00.00,1320,0,315,0,80,0,45,0,40,0,40,0,35,0,20,0,7,0,3,0,3,0,1,0,1,0,1,0,0,0
26/04/2019 17.01.00,1170,0,300,0,125,0,50,0,40,0,30,0,30,0,12,0,2,0,2,0,2,0,2,0,1,0,1,0,0,0
26/04/2019 17.02.00,1405,0,350,0,135,0,60,0,40,0,40,0,35,0,18,0,4,0,4,0,3,0,0,0,0,0,0,0,0,0
26/04/2019 17.03.00,1225,0,330,0,115,0,40,0,30,0,30,0,30,0,14,0,4,0,3,0,2,0,1,0,0,0,0,0,0,0
26/04/2019 17.04.00,1300,0,270,0,85,0,45,0,35,0,35,0,30,0,15,0,5,0,5,0,5,0,4,0,1,0,0,0,0,0
26/04/2019 17.05.00,1300,0,265,0,70,0,25,0,15,0,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 17.06.00,1295,0,265,0,85,0,35,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 17.07.00,1220,0,260,0,110,0,45,0,25,0,25,0,25,0,7,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0
26/04/2019 17.08.00,1250,0,270,0,95,0,30,0,30,0,30,0,20,0,9,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0
26/04/2019 17.09.00,1335,0,280,0,100,0,40,0,35,0,30,0,20,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 17.10.00,1335,0,315,0,145,0,55,0,50,0,50,0,35,0,20,0,8,0,8,0,5,0,5,0,2,0,0,0,0,0
26/04/2019 17.11.00,1445,0,280,0,100,0,40,0,20,0,10,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 17.12.00,1405,0,290,0,105,0,45,0,30,0,25,0,20,0,12,0,4,0,3,0,2,0,0,0,0,0,0,0,0,0
26/04/2019 17.13.00,1370,0,350,0,105,0,35,0,25,0,20,0,15,0,11,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0
26/04/2019 17.14.00,1335,0,300,0,130,0,70,0,55,0,50,0,40,0,20,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 17.15.00,1545,0,335,0,105,0,25,0,20,0,15,0,15,0,10,0,3,0,2,0,1,0,1,0,0,0,0,0,0,0
26/04/2019 17.16.00,1545,0,390,0,140,0,50,0,40,0,35,0,30,0,14,0,4,0,4,0,3,0,1,0,0,0,0,0,0,0
26/04/2019 17.17.00,1425,0,295,0,110,0,50,0,25,0,25,0,15,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 17.18.00,1425,0,325,0,120,0,40,0,30,0,20,0,20,0,9,0,2,0,2,0,1,0,1,0,1,0,0,0,0,0
26/04/2019 17.19.00,1560,0,370,0,120,0,60,0,30,0,20,0,15,0,9,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 17.20.00,1725,0,420,0,195,0,105,0,80,0,75,0,55,0,34,0,9,0,6,0,5,0,3,0,3,0,1,0,0,0
26/04/2019 17.21.00,1970,0,420,0,225,0,115,0,95,0,85,0,70,0,31,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0
26/04/2019 17.22.00,2000,0,450,0,105,0,55,0,45,0,35,0,30,0,9,0,5,0,3,0,2,0,2,0,1,0,0,0,0,0
26/04/2019 17.23.00,1700,0,420,0,135,0,50,0,45,0,35,0,10,0,6,0,2,0,2,0,1,0,1,0,1,0,0,0,0,0
26/04/2019 17.24.00,1665,0,350,0,125,0,45,0,45,0,40,0,35,0,15,0,3,0,2,0,2,0,1,0,1,0,0,0,0,0
26/04/2019 17.25.00,1800,0,365,0,120,0,30,0,15,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 17.26.00,1740,0,390,0,100,0,20,0,20,0,15,0,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 17.27.00,1980,0,465,0,130,0,45,0,30,0,20,0,15,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 17.28.00,1945,0,445,0,140,0,40,0,30,0,15,0,10,0,8,0,4,0,1,0,1,0,1,0,1,0,0,0,0,0
26/04/2019 17.29.00,2150,0,430,0,140,0,35,0,20,0,15,0,10,0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 17.30.00,2015,0,480,0,130,0,50,0,35,0,30,0,10,0,8,0,5,0,4,0,2,0,1,0,1,0,0,0,0,0
26/04/2019 17.31.00,2191,0,415,0,145,0,75,0,40,0,40,0,35,0,17,0,5,0,4,0,4,0,2,0,1,0,0,0,0,0
26/04/2019 17.32.00,2196,0,545,0,260,0,160,0,155,0,140,0,125,0,64,0,31,0,27,0,24,0,19,0,13,0,1,0,0,0
26/04/2019 17.33.00,2055,0,505,0,195,0,110,0,70,0,65,0,55,0,34,0,22,0,14,0,11,0,8,0,5,0,1,0,1,0
26/04/2019 17.34.00,2095,0,495,0,150,0,95,0,55,0,55,0,40,0,22,0,6,0,4,0,3,0,3,0,3,0,2,0,0,0
26/04/2019 17.35.00,1845,0,400,0,150,0,70,0,50,0,40,0,30,0,12,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0
26/04/2019 17.36.00,1725,0,350,0,110,0,45,0,35,0,30,0,20,0,12,0,9,0,8,0,8,0,6,0,4,0,0,0,0,0
26/04/2019 17.37.00,1870,0,405,0,165,0,70,0,50,0,45,0,35,0,18,0,7,0,6,0,5,0,3,0,1,0,1,0,0,0
26/04/2019 17.38.00,1855,0,530,0,180,0,95,0,75,0,65,0,40,0,26,0,10,0,10,0,7,0,5,0,2,0,0,0,0,0
26/04/2019 17.39.00,1750,0,400,0,120,0,70,0,45,0,25,0,15,0,8,0,4,0,1,0,1,0,1,0,0,0,0,0,0,0
26/04/2019 17.40.00,1945,0,435,0,150,0,65,0,50,0,40,0,25,0,11,0,4,0,3,0,3,0,3,0,1,0,0,0,0,0
26/04/2019 17.41.00,1695,0,380,0,130,0,60,0,50,0,50,0,30,0,15,0,6,0,5,0,4,0,2,0,1,0,1,0,0,0
26/04/2019 17.42.00,1665,0,375,0,105,0,55,0,25,0,25,0,25,0,15,0,3,0,3,0,3,0,2,0,2,0,0,0,0,0
26/04/2019 17.43.00,1535,0,320,0,100,0,35,0,30,0,30,0,25,0,12,0,5,0,4,0,4,0,4,0,1,0,0,0,0,0
26/04/2019 17.44.00,1495,0,285,0,130,0,55,0,25,0,20,0,15,0,8,0,4,0,3,0,2,0,2,0,1,0,0,0,0,0
26/04/2019 17.45.00,1610,0,330,0,80,0,20,0,10,0,10,0,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 17.46.00,1525,0,330,0,80,0,30,0,15,0,15,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 17.47.00,1520,0,335,0,135,0,60,0,45,0,40,0,20,0,11,0,4,0,3,0,1,0,0,0,0,0,0,0,0,0
26/04/2019 17.48.00,1245,0,275,0,80,0,45,0,30,0,30,0,25,0,14,0,4,0,4,0,4,0,1,0,1,0,1,0,0,0
26/04/2019 17.49.00,1565,0,345,0,125,0,40,0,35,0,35,0,30,0,13,0,4,0,3,0,1,0,0,0,0,0,0,0,0,0
26/04/2019 17.50.00,1410,0,280,0,105,0,50,0,40,0,40,0,25,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 17.51.00,1375,0,300,0,85,0,20,0,15,0,15,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 17.52.00,1275,0,265,0,65,0,15,0,10,0,10,0,5,0,4,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
26/04/2019 17.53.00,1250,0,290,0,100,0,40,0,15,0,15,0,10,0,8,0,4,0,4,0,2,0,2,0,1,0,1,0,0,0
26/04/2019 17.54.00,1440,0,300,0,80,0,20,0,10,0,10,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 17.55.00,1285,0,315,0,75,0,15,0,10,0,10,0,5,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 17.56.00,1280,0,255,0,50,0,30,0,15,0,10,0,10,0,8,0,5,0,4,0,2,0,1,0,0,0,0,0,0,0
26/04/2019 17.57.00,1275,0,300,0,70,0,15,0,15,0,15,0,10,0,7,0,2,0,2,0,2,0,2,0,2,0,0,0,0,0
26/04/2019 17.58.00,1410,0,320,0,120,0,55,0,35,0,20,0,20,0,11,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
26/04/2019 17.59.00,1170,0,285,0,70,0,20,0,20,0,20,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 18.00.00,1040,0,235,0,75,0,25,0,25,0,15,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 18.01.00,1375,0,385,0,100,0,25,0,25,0,20,0,10,0,6,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
26/04/2019 18.02.00,1200,0,260,0,75,0,25,0,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 18.03.00,990,0,230,0,65,0,15,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 18.04.00,1170,0,225,0,80,0,30,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 18.05.00,1115,0,245,0,85,0,35,0,15,0,15,0,15,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 18.06.00,1000,0,200,0,35,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 18.07.00,1170,0,215,0,70,0,40,0,10,0,10,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 18.08.00,1105,0,275,0,60,0,15,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 18.09.00,1065,0,255,0,90,0,20,0,10,0,10,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 18.10.00,1140,0,225,0,65,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 18.11.00,1135,0,250,0,60,0,35,0,15,0,10,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 18.12.00,895,0,200,0,45,0,5,0,5,0,5,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
