Software ver: OPC-N3 Alphasense 1.0.6457.18465
Device SerNo,OPC-N3 177470014                                            
InfoString,OPC-N3 Iss1.1 FirmwareVer=1.17............................BS
Laser digital pot setting,172
Fan digital pot setting,255
ToF to SFR factor,58
Bins,Bin00,Bin01,Bin02,Bin03,Bin04,Bin05,Bin06,Bin07,Bin08,Bin09,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,Bin23 (upper boundary)
Bin low boundary (ADC o/p),14,40,80,120,145,215,340,590,846,1363,2029,2848,4119,5527,7076,8624,10204,11815,13457,15897,18305,20698,22966,25140,27158
Bin low boundary (particle diameter [um]),0.35,0.46,0.66,1.00,1.30,1.70,2.30,3.00,4.00,5.20,6.50,8.00,10.00,12.00,14.00,16.00,18.00,20.00,22.00,25.00,28.00,31.00,34.00,37.00,40.00
Bin mean (particle diameter [um]),0.41,0.56,0.83,1.15,1.50,2.00,2.65,3.50,4.60,5.85,7.25,9.00,11.00,13.00,15.00,17.00,19.00,21.00,23.50,26.50,29.50,32.50,35.50,38.50
Vol of a particle in bin (um3),0.0348,0.0920,0.2994,0.7963,1.7671,4.1888,9.7440,22.4493,50.9650,104.8253,199.5320,381.7035,696.9100,1150.3465,1767.1459,2572.4408,3591.3640,4849.0483,6795.1995,9743.9769,13442.0241,17974.1642,23425.2202,29880.0150
Weighting for bin,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
Data:
OADateTime,Bin00,Bin01,Bin02,Bin03,Bin04,Bin05,Bin06,Bin07,Bin08,Bin09,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,MeanToFBin1(us),MeanToFBin3(us),MeanToFBin5(us),MeanToFBin7(us),Count/s,SamplingPeriod(s),SFR(ml/s),Temperature(C),RelativeHumidity(%),#RejectGlitch,#RejectLongTOF,#RejectRatio,#RejectOutOfRange,FanRevCount,LaserStatus,PM1(ug/m3),PM2.5(ug/m3),PM10(ug/m3),RollMean_PM1,RollMean_PM2.5,RollMean_PM10
43559.847011713,1.667,0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.33,0.00,0.00,0.00,1.734,29.99,5.37,30.5,21.7,3,0,30,0,0,622,0.01,0.01,0.01,0.01,0.01,0.01
43559.8477061574,1.534,0.100,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.67,0.00,0.00,0.00,1.667,29.99,5.35,30.5,21.8,8,0,31,0,0,621,0.01,0.01,0.01,0.01,0.01,0.01
43559.8484006019,1.367,0.000,0.000,0.000,0.000,0.000,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,1.400,29.99,5.35,30.5,21.7,4,0,33,0,0,622,0.01,0.03,0.07,0.01,0.02,0.02
43559.8490950463,1.767,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.00,0.00,0.00,0.00,1.867,29.99,5.37,30.5,21.7,2,0,19,0,0,622,0.01,0.01,0.01,0.01,0.02,0.02
43559.8497894907,2.001,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.67,0.00,0.00,0.00,2.034,29.99,5.36,30.5,21.7,3,0,31,0,0,622,0.01,0.01,0.01,0.01,0.02,0.02
43559.8504839352,1.534,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.67,0.00,0.00,0.00,1.567,29.99,5.38,30.5,21.7,6,0,28,0,0,622,0.01,0.01,0.01,0.01,0.02,0.02
43559.8511783796,1.734,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.33,0.00,0.00,0.00,1.767,29.99,5.38,30.5,21.6,3,0,35,0,0,622,0.01,0.01,0.01,0.01,0.02,0.02
43559.8518728241,1.467,0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.67,0.00,0.00,0.00,1.534,29.99,5.32,30.5,21.6,2,0,33,0,0,622,0.01,0.01,0.01,0.01,0.01,0.01
43559.8525672685,1.734,0.067,0.033,0.000,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.33,0.00,0.00,0.00,1.867,29.99,5.24,30.5,21.6,2,0,42,0,0,622,0.02,0.02,0.03,0.01,0.01,0.01
43559.853261713,1.701,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.33,0.00,0.00,0.00,1.734,29.99,5.24,30.5,21.6,8,0,33,0,0,622,0.01,0.01,0.01,0.01,0.01,0.01
43559.8539561574,1.501,0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.00,0.00,0.00,0.00,1.567,29.99,5.22,30.5,21.5,7,0,30,0,0,622,0.01,0.01,0.01,0.01,0.01,0.01
43559.8546506019,2.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,2.067,29.99,5.22,30.5,21.5,5,0,32,0,0,622,0.01,0.01,0.01,0.01,0.01,0.01
43559.8553450463,1.701,0.000,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,1.734,29.99,5.22,30.5,21.5,7,0,28,0,0,621,0.01,0.01,0.01,0.01,0.01,0.01
43559.8560394907,1.967,0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.67,0.00,0.00,0.00,2.034,29.99,5.21,30.5,21.5,5,0,25,0,0,622,0.01,0.01,0.01,0.01,0.01,0.01
43559.8567339352,1.634,0.000,0.000,0.000,0.000,0.000,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,1.667,29.99,5.21,30.5,21.5,7,0,31,0,0,622,0.01,0.04,0.07,0.01,0.02,0.02
43559.8574283796,1.334,0.133,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.33,0.00,0.00,0.00,1.501,29.99,5.15,30.5,21.5,2,0,33,0,0,622,0.01,0.01,0.01,0.01,0.02,0.02
43559.8581228241,1.667,0.067,0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.33,0.00,0.00,0.00,1.801,29.99,5.19,30.5,21.5,4,0,40,0,0,622,0.01,0.02,0.02,0.01,0.02,0.02
43559.8588172685,1.767,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.33,0.00,0.00,0.00,1.867,29.99,5.14,30.5,21.4,6,0,32,0,0,622,0.01,0.01,0.01,0.01,0.02,0.03
43559.859511713,1.267,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,1.267,29.99,5.14,30.5,21.4,7,0,37,0,0,622,0.01,0.01,0.01,0.01,0.02,0.02
43559.8602061574,1.767,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.33,0.00,0.00,0.00,1.934,29.99,5.26,30.5,21.5,4,0,42,1,0,622,0.01,0.01,0.01,0.01,0.01,0.01
43559.8609006019,1.601,0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.33,0.00,0.00,0.00,1.667,29.99,5.30,30.6,21.4,9,0,31,0,0,622,0.01,0.01,0.01,0.01,0.01,0.01
43559.8615950463,1.901,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.67,0.00,0.00,0.00,1.934,29.99,5.23,30.6,21.4,3,0,38,0,0,622,0.01,0.01,0.01,0.01,0.01,0.01
43559.8622894907,2.001,0.000,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,2.034,29.99,5.23,30.5,21.4,6,0,24,1,0,622,0.01,0.01,0.01,0.01,0.01,0.01
43559.8629839352,2.034,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.67,0.00,0.00,0.00,2.067,29.99,5.25,30.6,21.4,4,0,39,1,0,622,0.01,0.01,0.01,0.01,0.01,0.01
43559.8636783796,1.967,0.100,0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.33,0.00,0.00,0.00,2.134,29.99,5.20,30.6,21.2,4,0,35,0,0,622,0.02,0.02,0.02,0.01,0.01,0.01
43559.8643728241,1.867,0.067,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.67,0.00,0.00,0.00,1.967,29.99,5.23,30.5,21.3,9,0,32,1,0,622,0.01,0.02,0.02,0.01,0.02,0.02
43559.8650672685,1.534,0.000,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,1.567,29.99,5.23,30.5,21.3,4,0,25,1,0,622,0.01,0.01,0.01,0.01,0.01,0.01
43559.865761713,1.167,0.133,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.00,0.00,0.00,0.00,1.334,29.99,5.19,30.5,21.3,10,0,24,0,0,622,0.01,0.01,0.01,0.01,0.01,0.01
43559.8664561574,1.501,0.000,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,1.534,29.99,5.19,30.5,21.3,2,0,28,0,0,622,0.01,0.01,0.01,0.01,0.01,0.01
43559.8671506019,1.434,0.133,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.33,0.00,0.00,0.00,1.601,29.99,5.12,30.5,21.3,9,0,37,0,0,622,0.01,0.01,0.01,0.01,0.01,0.01
43559.8678450463,1.567,0.000,0.033,0.033,0.000,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,8.67,11.67,0.00,1.667,29.99,5.12,30.5,21.3,5,0,27,1,0,622,0.01,0.04,0.04,0.01,0.02,0.02
43559.8685394907,1.434,0.033,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.00,0.00,0.00,0.00,1.501,29.99,5.15,30.6,21.3,1,0,43,0,0,622,0.01,0.01,0.01,0.01,0.02,0.02
43559.8692339352,1.334,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.67,0.00,0.00,0.00,1.367,29.99,5.17,30.5,21.2,5,0,30,1,0,622,0.01,0.01,0.01,0.01,0.02,0.02
43559.8699283796,1.667,0.100,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.00,0.00,0.00,0.00,1.801,29.99,5.26,30.5,21.2,5,0,21,0,0,622,0.01,0.01,0.01,0.01,0.02,0.02
43559.8706228241,1.200,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.00,0.00,0.00,0.00,1.234,29.99,5.29,30.6,21.2,4,0,34,1,0,622,0.01,0.01,0.01,0.01,0.02,0.02
43559.8713172685,1.501,0.033,0.000,0.000,0.000,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.67,0.00,12.67,0.00,1.567,29.99,5.32,30.5,21.2,2,0,33,0,0,622,0.01,0.03,0.04,0.01,0.01,0.02
43559.872011713,1.667,0.033,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.33,0.00,0.00,0.00,1.734,29.99,5.37,30.5,21.2,3,0,28,0,0,622,0.01,0.01,0.01,0.01,0.01,0.02
43559.8727061574,1.667,0.033,0.000,0.000,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.00,0.00,0.00,0.00,1.734,29.99,5.35,30.5,21.1,6,0,28,2,0,622,0.01,0.02,0.02,0.01,0.02,0.02
43559.8734006018,1.601,0.067,0.000,0.000,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.00,0.00,0.00,0.00,1.701,29.99,5.41,30.5,21.1,3,0,24,0,0,622,0.01,0.02,0.02,0.01,0.02,0.02
43559.8740950463,1.367,0.100,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.00,0.00,0.00,0.00,1.501,29.99,5.43,30.5,21.2,6,0,32,0,0,622,0.01,0.01,0.01,0.01,0.02,0.02
43559.8747894907,1.534,0.067,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.67,0.00,0.00,0.00,1.634,29.99,5.45,30.5,21.1,3,0,29,0,0,622,0.01,0.01,0.01,0.01,0.02,0.02
43559.8754839352,1.501,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,1.501,29.99,5.45,30.6,21.1,9,0,28,0,0,622,0.01,0.01,0.01,0.01,0.02,0.02
43559.8761783796,1.234,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.67,0.00,0.00,0.00,1.300,29.99,5.42,30.5,21.0,5,0,31,1,0,622,0.01,0.03,0.28,0.01,0.02,0.07
43559.8768728241,1.334,0.067,0.033,0.000,0.000,0.000,0.000,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.33,0.00,0.00,17.67,1.467,29.99,5.42,30.6,21.0,10,0,28,0,0,622,0.01,0.04,0.14,0.01,0.02,0.09
43559.8775672685,1.501,0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.00,0.00,0.00,0.00,1.567,29.99,5.43,30.6,21.1,5,0,31,0,0,622,0.01,0.01,0.01,0.01,0.02,0.09
43559.878261713,1.901,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,1.901,29.99,5.43,30.6,20.9,4,0,30,0,0,622,0.01,0.01,0.01,0.01,0.02,0.09
43559.8789561574,1.467,0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.33,0.00,0.00,0.00,1.534,29.99,5.39,30.6,21.0,7,0,29,1,0,622,0.01,0.01,0.01,0.01,0.02,0.09
43559.8796506019,1.567,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.33,0.00,0.00,0.00,1.667,29.99,5.39,30.6,21.0,4,0,31,0,0,622,0.01,0.01,0.01,0.01,0.02,0.04
43559.8803450463,1.801,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.67,0.00,0.00,0.00,1.901,29.99,5.43,30.6,20.9,4,0,37,0,0,622,0.01,0.01,0.01,0.01,0.01,0.01
43559.8810394907,1.467,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.00,0.00,0.00,0.00,1.501,29.99,5.44,30.6,21.0,8,0,42,1,0,622,0.01,0.01,0.01,0.01,0.01,0.01
43559.8817339352,1.367,0.067,0.000,0.000,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.67,0.00,0.00,0.00,1.467,29.99,5.51,30.6,21.0,9,0,37,0,0,622,0.01,0.02,0.02,0.01,0.01,0.01
43559.8824283796,1.234,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.33,0.00,0.00,0.00,1.267,29.99,5.55,30.6,21.0,4,0,35,0,0,622,0.01,0.01,0.01,0.01,0.01,0.01
43559.8831228241,1.567,0.033,0.000,0.000,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.33,0.00,0.00,0.00,1.634,29.99,5.57,30.6,21.0,3,0,39,1,0,622,0.01,0.02,0.02,0.01,0.01,0.01
43559.8838172685,1.834,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.33,0.00,0.00,0.00,1.934,29.99,5.56,30.6,21.0,5,0,26,0,0,622,0.01,0.01,0.01,0.01,0.01,0.01
43559.884511713,1.534,0.000,0.067,0.000,0.000,0.000,0.000,0.000,0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,1.667,29.99,5.56,30.6,21.0,1,0,35,0,0,622,0.01,0.05,0.54,0.01,0.02,0.12
43559.8852061574,1.234,0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.33,0.00,0.00,0.00,1.300,29.99,5.51,30.6,21.0,2,0,31,2,0,622,0.01,0.01,0.01,0.01,0.02,0.12
43559.8859006019,0.934,0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.33,0.00,0.00,0.00,1.000,29.99,5.55,30.6,21.1,8,0,34,0,0,622,0.01,0.01,0.01,0.01,0.02,0.12
43559.8865950463,1.534,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.00,0.00,0.00,0.00,1.567,29.99,5.58,30.6,21.0,7,0,25,0,0,622,0.01,0.01,0.01,0.01,0.02,0.11
43559.8872894907,1.200,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.00,0.00,0.00,0.00,1.234,29.99,5.56,30.6,21.1,4,0,31,1,0,622,0.01,0.01,0.01,0.01,0.02,0.11
43559.8879839352,1.734,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.00,0.00,0.00,0.00,1.767,29.99,5.58,30.6,21.1,7,0,23,1,0,622,0.01,0.01,0.01,0.01,0.01,0.01
43559.8886783796,1.367,0.067,0.033,0.000,0.000,0.000,0.000,0.000,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.67,0.00,0.00,0.00,1.501,29.99,5.56,30.6,21.1,5,0,28,0,0,622,0.01,0.03,0.27,0.01,0.01,0.06
43559.8893728241,1.567,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.33,0.00,0.00,0.00,1.601,29.99,5.60,30.6,21.1,5,0,27,0,0,622,0.01,0.01,0.01,0.01,0.01,0.06
43559.8900672685,1.534,0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.00,0.00,0.00,0.00,1.601,29.99,5.57,30.6,21.1,7,0,41,0,0,622,0.01,0.01,0.01,0.01,0.01,0.06
43559.890761713,1.034,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,1.034,29.99,5.57,30.6,21.1,3,0,36,1,0,622,0.01,0.01,0.01,0.01,0.01,0.06
43559.8914561574,1.067,0.000,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,1.100,29.99,5.57,30.6,21.1,4,0,33,0,0,622,0.01,0.01,0.01,0.01,0.01,0.06
43559.8921506019,1.000,0.100,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.33,0.00,0.00,0.00,1.134,29.99,5.43,30.6,21.2,7,0,24,0,0,622,0.01,0.01,0.01,0.01,0.01,0.01
43559.8928450463,0.800,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.33,0.00,0.00,0.00,0.834,29.99,5.39,30.6,21.1,6,0,25,0,0,622,0.01,0.01,0.01,0.01,0.01,0.01
43559.8935394907,1.434,0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.33,0.00,0.00,0.00,1.501,29.99,5.30,30.6,21.2,6,0,31,0,0,622,0.01,0.01,0.01,0.01,0.01,0.01
43559.8942339352,1.200,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.00,0.00,0.00,0.00,1.234,29.99,5.33,30.6,21.3,7,0,24,0,0,622,0.01,0.01,0.01,0.01,0.01,0.01
43559.8949283796,1.200,0.033,0.000,0.000,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.33,0.00,0.00,0.00,1.267,29.99,5.31,30.6,21.2,2,0,37,0,0,622,0.01,0.02,0.02,0.01,0.01,0.01
43559.8956228241,0.834,0.033,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.67,0.00,0.00,0.00,0.900,29.99,5.31,30.6,21.3,3,0,32,2,0,622,0.01,0.01,0.01,0.01,0.01,0.01
43559.8963172685,1.200,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.00,0.00,0.00,0.00,1.234,29.99,5.32,30.6,21.3,4,0,34,0,0,622,0.01,0.01,0.01,0.01,0.01,0.01
43559.897011713,1.100,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.33,0.00,0.00,0.00,1.134,29.99,5.32,30.6,21.2,6,0,27,0,0,622,0.01,0.01,0.01,0.01,0.01,0.01
